date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:12%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-6	delayed/our-services-6.319.delayed	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:13%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-7	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:13%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-8	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:14%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-9	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:15%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-customer	other/our-customer-2	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:16%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:17%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/contact-us	other/contact-us-2	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:18%20GMT	https://web.archive.org/web/20180811111351im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:19%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:20%20GMT	https://web.archive.org/web/20180811111351im_/http://ayadrezk.com/users/images/2.jpg	jpg/2-2.jpg	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:22	389780/389780	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2018:35:21%20GMT	https://web.archive.org/web/20180825175645im_/http://ayadrezk.com/users/images/2.jpg	jpg/2-2.jpg	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:22%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services	delayed/our-services.324.delayed	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:23%20GMT	https://web.archive.org/web/20180811111351im_/http://ayadrezk.com/users/images/3.jpg	jpg/3-3.jpg	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:25%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/contact-us	other/contact-us-2	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:25%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:26%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-1	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:27%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:28%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/our-services-8	other/our-services-10	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:29%20GMT	https://web.archive.org/web/20180811111351/http://ayadrezk.com/users/index.html	html/index-19.html	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:30%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/jquery.min.js	js/jquery.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:31%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/bootstrap.min.js	js/bootstrap.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:32%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/jquery.hoverIntent.js	js/jquery.hoverintent-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:33%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/superfish.min.js	js/superfish.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:34%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/jquery.sliderPro.min.js	js/jquery.sliderpro.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:35%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/owl.carousel.min.js	js/owl.carousel.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:36	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:36%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/odometer.min.js	js/odometer.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:37	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:37%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/waypoints.min.js	js/waypoints.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:38%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/jquery.slicknav.min.js	js/jquery.slicknav.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:39%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/wow.min.js	js/wow.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:40%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/retina.min.js	js/retina.min-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:41%20GMT	https://web.archive.org/web/20180811111351js_/http://ayadrezk.com/users/js/custom.js	js/custom-3.js	(from https://web.archive.org/web/20180811111351/http://ayadrezk.com/)
11:35:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:42%20GMT	https://web.archive.org/web/20181018025920im_/http://ayadrezk.com/users/images/favicon.png	png/favicon-3.png	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:43	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:43%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/bootstrap.min.css	css/bootstrap.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:44%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/bootstrap-theme.min.css	css/bootstrap-theme.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:45%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/bootstrap-rtl.min.css	css/bootstrap-rtl.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:46%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/block_grid_bootstrap.css	css/block_grid_bootstrap-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:49%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/font-awesome.min.css	css/font-awesome.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:49%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/typicons.min.css	css/typicons.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:50%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/odometer-theme-default.css	css/odometer-theme-default-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:51%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/slider-pro.min.css	css/slider-pro.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:52%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/animate-custom.css	css/animate-custom-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:53%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/owl.carousel.css	css/owl.carousel-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:54%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/owl.theme.default.min.css	css/owl.theme.default.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:55%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/slicknav.min.css	css/slicknav.min-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:56%20GMT	https://web.archive.org/web/20181018025920cs_/http://ayadrezk.com/users/css/style.css	css/style-3.css	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:57%20GMT	https://web.archive.org/web/20181018025920im_/http://ayadrezk.com/users/images/logo.png	png/logo-3.png	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:58%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-1	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:35:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:35:59%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-2	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:00%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:01%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-4	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:02%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-5	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:03%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-6	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:04%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-7	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:05%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-8	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:06%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-9	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:07%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-customer	other/our-customer-2	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:08%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:09%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/contact-us	other/contact-us-2	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:10%20GMT	https://web.archive.org/web/20181018025920im_/http://ayadrezk.com/users/images/1.jpg	jpg/1-3.jpg	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:11%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:12%20GMT	https://web.archive.org/web/20181018025920im_/http://ayadrezk.com/users/images/2.jpg	jpg/2-3.jpg	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:14%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services	other/our-services	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:15%20GMT	https://web.archive.org/web/20181018025920im_/http://ayadrezk.com/users/images/3.jpg	jpg/3-3.jpg	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:15%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/contact-us	other/contact-us-2	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:16%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/about-us	other/about-us-2	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:17%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-1	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
11:36:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2023%20Jan%202026%2018:36:18%20GMT	https://web.archive.org/web/20181018025920/http://ayadrezk.com/our-services-3	other/our-services-10	(from https://web.archive.org/web/20181018025920/http://ayadrezk.com/)
